osm_id,name,other_tags,latitude,longitude
5878271904,R_Area22,"""description""=>""Dance Room + Lounge""",19.1353517,72.9047102
5878271905,R_Area20,"""description""=>""H-7 Lounge""",19.1348601,72.907446
5878271906,R_Area19,"""description""=>""H-6 Lounge""",19.1356102,72.9072851
5878271907,R_Area18,"""description""=>""H-9 Lounge""",19.1356355,72.908299
5878271908,R_Area17,"""description""=>""H-5 Lounge""",19.1354886,72.9097795
5878271909,R_Area16,"""description""=>""H-4 Lounge""",19.1361829,72.9101121
5878271910,R_Area15,"""description""=>""New Gymkhana""",19.1338415,72.9118931
5878271912,R_Area13,"""description""=>""old SAC""",19.135296,72.9137492
5878271913,H3 canteen,"""amenity""=>""cafe"",""internet_access""=>""no"",""outdoor_seating""=>""yes""",19.1363856,72.911287
5878271914,R_Area11,"""description""=>""Lounge""",19.1362792,72.9126227
5878271915,R_Area10,"""description""=>""Lounge Room""",19.1362285,72.9137331
5878271917,R_Area8,"""description""=>""Dance Room""",19.1380682,72.912569
5878271918,R_Area7,"""description""=>""Sports Room""",19.1375867,72.9136848
5878271919,R_Area 6,"""description""=>""Dance Room""",19.1375664,72.9138297
5878271921,R_Area4,,19.1350679,72.9111421
5878271922,R_Area3,,19.1358129,72.9124027
5878271923,R_Area2,,19.1358585,72.9115176
5878275162,ET Library,"""amenity""=>""library""",19.1339618,72.9158102
5878275163,Physics Library,"""amenity""=>""library""",19.1302491,72.9166162
5878275164,IEOR Library,"""amenity""=>""library""",19.1310527,72.9180042
5878275165,Biosciences Library,"""amenity""=>""library""",19.1307749,72.9178986
5878275166,Aerospace Library,"""amenity""=>""library""",19.1308522,72.9185386
5878275167,Chemical Library,"""amenity""=>""library""",19.1303457,72.9175318
5878275168,CSRE library,"""amenity""=>""library""",19.132023,72.9177444
5878275169,Earth Science Dept Library,"""amenity""=>""library""",19.1317209,72.9180023
5878275170,CSE library,"""amenity""=>""library""",19.1305443,72.9157917
5878275171,Metallurgy Library,"""amenity""=>""library""",19.1312875,72.9164267
5878275172,SOM Library,"""amenity""=>""library""",19.1317572,72.9157582
5878275173,IDC Library,"""amenity""=>""library""",19.1332856,72.9172948
5879215647,IIT Main Gate,"""access""=>""private""",19.1253176,72.9165831
5880198085,H-15_Rpoint,"""description""=>""19.1417131,72.9128412"",""landuse""=>""recreation_ground""",19.1377952,72.914075
5880343472,Old SAC,"""leisure""=>""fitness_centre""",19.135165,72.9136895
5880343473,New SAC,"""leisure""=>""fitness_centre""",19.1338886,72.9119515
5880343474,Hostel 10 - open air,"""leisure""=>""bandstand""",19.1288611,72.9158056
5880343475,Open air theatre,"""leisure""=>""bandstand""",19.1350352,72.9134556
5880343477,Jalvihar Guest House,"""tourism""=>""guest_house""",19.1292503,72.9141205
5880343479,Sarovar Udyan,"""leisure""=>""playground""",19.125796,72.9140803
5880343480,Buddha sculpture,"""historic""=>""monument""",19.1338216,72.9152685
5880343481,Hostel 14 - Conical sculpture,"""tourism""=>""artwork""",19.1350442,72.9051021
5880343482,Stationary Boat,"""tourism""=>""artwork""",19.1281944,72.9096667
5880343483,KreSIT - globes,"""tourism""=>""artwork""",19.1303889,72.9158889
5880343484,Pedalling Boat,"""tourism""=>""artwork""",19.13125,72.9136111
5880343485,Dr. B.R. Ambedkar,"""historic""=>""monument""",19.1329444,72.9153056
5880343486,Chathrapati Shivaji,"""historic""=>""monument"",""name:en""=>""Chhatrapati Shivaji Maharaj bust""",19.1329722,72.9152778
5880343487,Smart Pole,,19.133,72.9168056
5880343488,Nature Embedded - The Tree,"""tourism""=>""artwork""",19.1330833,72.9177778
5880343489,Pencil,"""tourism""=>""artwork""",19.1330482,72.9171456
5880343490,Zero,"""tourism""=>""artwork""",19.1330708,72.9175406
5880343491,Three Horses,"""tourism""=>""artwork""",19.133105,72.9174188
5881307021,Print Hub,"""shop""=>""copyshop""",19.123566,72.915487
5881307022,Staplez Print Solution,"""shop""=>""copyshop""",19.126347,72.917992
5881307023,Chedda Print Shop,"""shop""=>""copyshop""",19.127249,72.91891
5881307026,Impact Graphics,"""shop""=>""copyshop""",19.117356,72.903866
5881307027,Colorax Digital,"""shop""=>""copyshop""",19.124454,72.918838
5881307028,Unicorn Digital Arts,"""shop""=>""copyshop""",19.125138,72.918334
5881307029,Mahakali Stationary and Printer,"""shop""=>""copyshop""",19.123014,72.912886
5881307030,Kartik Digital Print,"""shop""=>""copyshop""",19.125051,72.917085
5881307031,Riddhi Siddhi Xerox,"""shop""=>""copyshop""",19.12742,72.918986
5881307032,Patel Digital Printers,"""shop""=>""copyshop""",19.127892,72.919629
5881408989,Dil Bahar Hair Salon,"""addr:city""=>""Powai"",""addr:housenumber""=>""Shop no 3/4"",""addr:postcode""=>""400076"",""addr:street""=>""I.I.t main gate powai,"",""shop""=>""hairdresser""",19.1252541,72.9177312
5881460647,HN Wellness Salon & Spa,"""shop""=>""hairdresser""",19.1236937,72.9130012
5881460648,Nikita Ladies Beauty Parlour,"""shop""=>""beauty""",19.1394019,72.9231922
5881460649,De Lavish Salon,"""shop""=>""hairdresser""",19.1209505,72.9095165
5882322886,Sameer Hill,"""tourism""=>""viewpoint""",19.140891,72.9181131
5882322904,Knowledge Tree,"""tourism""=>""artwork""",19.1330669,72.9156693
5937358379,Filter Pada,,19.1400092,72.8947484
6038193885,Bhandup Station (W),"""bus""=>""yes"",""construction""=>""stop"",""name:en""=>""Bhandup Station West"",""public_transport""=>""platform"",""railway""=>""construction"",""shelter""=>""yes""",19.1460869,72.9360585
6062731479,"IS Consultancy, ISO Certification, KOSHER & HALAL Certification - Mumbai","""addr:city""=>""Mumbai"",""addr:housenumber""=>""Gods heaven CHS,"",""addr:postcode""=>""400072"",""addr:street""=>""Crystal Court Compound, Near Powai Police Station, Powai,"",""description""=>""We are among the leading ISO consultants in Mumbai, Offering ISO 9001, ISO 14001, ISO 18001, KOSHER & HALAL and the entire range of ISO Certification in Mumbai, India. "",""phone""=>""+91 9773542735"",""website""=>""https://www.isconsultancy.co.in/""",19.1179911,72.8991136
6212726035,W15,"""amenity""=>""drinking_water""",19.1349062,72.9158534
6212726036,Main Building,"""amenity""=>""bench""",19.1326115,72.9159295
6212726037,Washroom,"""access""=>""customers"",""amenity""=>""toilets"",""level""=>""0"",""male""=>""yes"",""repeat_on""=>""1-3""",19.1305001,72.9163747
6212726038,Washroom,"""access""=>""customers"",""amenity""=>""toilets"",""level""=>""0"",""male""=>""yes"",""repeat_on""=>""1-3""",19.1309174,72.9163532
6212726039,Ladies Restroom,"""access""=>""customers"",""amenity""=>""toilets"",""female""=>""yes"",""level""=>""0"",""repeat_on""=>""1-3""",19.1309158,72.9163365
6784511247,Powai Lake Viewpoint,"""tourism""=>""viewpoint""",19.1298921,72.9103509
6784521085,Academic Area,,19.1314696,72.9173595
6785961638,Residential Area,,19.1251394,72.9138887
6785961639,Hostel Area,,19.1353467,72.9102892
6786001032,Recreational Area,,19.1336337,72.9131806
6786347962,Ramabai Ambedkar Nagar,,19.1247542,72.9201221
6786347965,Tirandaz,,19.1244881,72.917735
6788786522,D Plus Computer,"""altitude""=>""0"",""description""=>""Laptop and desktop repairing, AMC, Network Solution and all types of Smart TVs<br><br>3 Radheshyam Chawl, Hanuman Road, Opposite IIT Market, Powai, Mumbai 4000076<br><br>8898851524<br>dpluscomputers@gmail.com"",""geometry""=>""Point"",""shop""=>""computer""",19.1278119,72.9193601
6796939961,fbb - Fashion at Big Bazar,"""shop""=>""clothes""",19.1183423,72.9114023
6796939962,Westside,"""shop""=>""clothes""",19.1183565,72.9114151
6796939964,A1 Watch Sales and Service,"""shop""=>""watches""",19.119541,72.9117057
6796939965,Inner Vogue Lingerie Shop,"""shop""=>""clothes""",19.1194604,72.9115763
6796939966,Purple Haze Clothing Store,"""shop""=>""clothes""",19.1194863,72.9116143
6796939967,1st Beauty Fair,"""shop""=>""beauty""",19.1196043,72.9118458
6796939968,Ashraf's Salon,"""shop""=>""beauty""",19.1195724,72.9117881
6796939969,Dental Clinic - Dr Tania Thukral,"""amenity""=>""dentist"",""healthcare""=>""dentist""",19.1195109,72.9116464
6796939970,Ramdas Vitthaldas Mewawala,"""shop""=>""confectionery""",19.1191729,72.9114251
6796939971,The Wadapav Cafe,"""amenity""=>""fast_food""",19.1191437,72.9118211
6796939972,Jawed Habib Hair and Beauty,"""shop""=>""beauty""",19.1192461,72.9120027
6796939973,Styles and Smiles - Salon and Spa,"""shop""=>""beauty""",19.1192011,72.911938
6796939974,Jio Digital Life,"""amenity""=>""phone service provider""",19.1191734,72.9118992
6796939975,Kids care,"""shop""=>""clothes""",19.1192838,72.9115491
6796939976,Mamaji's Medical Store,"""amenity""=>""pharmacy"",""healthcare""=>""pharmacy"",""shop""=>""medical_supply""",19.1192134,72.9115491
6796939977,Grapes Kids and Ladies Wear,"""shop""=>""clothes""",19.1192336,72.9115826
6796939978,Lucky Kids,"""shop""=>""clothes""",19.1191909,72.9114787
6796939979,Navrang Digital Lab,"""shop""=>""photo_studio""",19.1190633,72.911202
6796939980,Harsidh Stationery and Xerox,"""shop""=>""stationery""",19.1193832,72.9118063
6796939981,GNC,"""brand""=>""GNC"",""brand:wikidata""=>""Q4808595"",""brand:wikipedia""=>""en:GNC (store)"",""shop""=>""nutrition_supplements""",19.1194171,72.9119347
6796939982,Maarwadi,"""shop""=>""confectionery""",19.1191526,72.9113701
6796939983,Galleria Juice and Snacks,"""amenity""=>""fast_food""",19.1191177,72.9112616
6796939984,Rainbow Juice Center,"""amenity""=>""fast_food""",19.1191612,72.9112297
6796952285,Dosa Maker,"""amenity""=>""fast_food""",19.1191396,72.9111901
6796952286,Bollyfood,"""amenity""=>""fast_food""",19.1191102,72.9111901
6801919185,Print vision,"""shop""=>""copyshop""",19.1267641,72.918714
6801919186,Cycle shop,"""amenity""=>""bicycle_repair_station""",19.1260374,72.9188464
6801919187,Sagar Cycle repair shop,"""amenity""=>""bicycle_repair_station""",19.1259864,72.9188732
6801919188,Madarsa (Tajweedul Islam),"""amenity""=>""school""",19.1259525,72.9188893
6801919189,well,,19.125804,72.918896
6801919191,Princess Beauty Corner,"""shop""=>""hairdresser""",19.1256633,72.9189276
6801919192,Nihal Nursing Home & Opthalmologist,"""amenity""=>""hospital""",19.1253722,72.9190861
6801919193,L Hernam optics,"""shop""=>""optician""",19.1253725,72.9194744
6801919194,Scrap store (Raddi),"""industrial""=>""scrap_yard"",""landuse""=>""industrial""",19.1254283,72.9194808
6801919195,Red House Hostel,"""tourism""=>""hotel""",19.125606,72.9194674
6801919196,Sagar Medical store,"""amenity""=>""pharmacy""",19.1257238,72.9194583
6801919197,"Powai Dormitory, Gold Finance, Manappuram","""tourism""=>""hostel""",19.1258078,72.9194489
6801919198,Durga Mandir,"""amenity""=>""place_of_worship"",""religion""=>""hindu""",19.1257476,72.9194513
6801919199,RR Furniture & Interior Decorators,"""shop""=>""furniture""",19.1260412,72.9194546
6801919200,Maharashtra Gas Depot,"""shop""=>""gas""",19.1260859,72.9195012
6801919201,Cobbler + repair shop,"""craft""=>""shoemaker""",19.1260928,72.919412
6801919202,Padmavati Co.op.HSG Society,"""residential""=>""apartments""",19.1262804,72.9194003
6801919203,New Mahavir NX,"""shop""=>""clothes""",19.1269877,72.9192957
6801919204,Pooja Grain store,"""shop""=>""supermarket""",19.1269941,72.9192913
6801919205,Shiv Krishna Dairy,"""shop""=>""dairy""",19.1270115,72.919291
6801919206,Bhavani ceramics,"""shop""=>""tiles""",19.1270451,72.919287
6801919207,Vishranti Housing Society,"""landuse""=>""residential"",""residential""=>""apartments""",19.1275058,72.91925
6801919208,Anna Juice Centre,"""amenity""=>""cafe""",19.1275148,72.9192427
6801919209,Powai Adarsh Society,"""landuse""=>""residential"",""residential""=>""apartments""",19.1275186,72.9192491
6801919210,Tiwari Tea Stall,"""amenity""=>""cafe""",19.1275446,72.9192498
6801919212,Azhar Auto garage;Ratna country Bar,"""shop""=>""motorcycle_repair""",19.1275932,72.9192428
6801919213,Rajyashree Lottery & Vinayak Video game;Navin general stores,"""leisure""=>""adult_gaming_centre""",19.1275833,72.9192758
6801919215,Om Mook Ambika Prasanna,"""amenity""=>""fast_food""",19.1277017,72.9192075
6801919216,Om Sai food stall,"""amenity""=>""fast_food""",19.1278471,72.9193138
6801919217,Shabnam Hair Salon,"""shop""=>""hairdresser""",19.1278436,72.9193634
6801919218,Patel Electrical & Hardware,"""shop""=>""hardware""",19.1278303,72.9193396
6802053482,MCGM Ground,"""description""=>""Public Garden""",19.1174458,72.9077961
6802053483,Bus Stop,"""description""=>""Outside Hiranandani School""",19.1175044,72.9075218
6802053484,Andhra Bank,"""description""=>""Bank and ATM""",19.1176428,72.9076284
6802082685,Hiranandani Foundation School,"""description""=>""School""",19.118022,72.9076435
6802082688,China Valley,"""description""=>""Chinese Restaurant and Bar""",19.118035,72.9065575
6802082689,Utsav Restaurant,"""description""=>""Family Restaurant""",19.1183331,72.9063902
6802082691,Jalvayu Vihar Bus Stop,"""description""=>""Bus Stop with benches""",19.1177233,72.9056238
6802082692,MCGM Ground,"""description""=>""Public Play Area""",19.1177537,72.9053237
6802082693,Heera Panna Shopping Complex,"""description""=>""Shopping complex""",19.1182089,72.9051839
6802082694,Noble Plus,"""description""=>""Pharmacy, Chemist and Skin Care 24x7""",19.1177464,72.9050418
6802082695,Cazaro,"""description""=>""Ladies Inner wear shop""",19.1182355,72.9050894
6802082696,German Laundry,"""description""=>""Laundry""",19.118156,72.9050518
6802082697,Patni Office Solutions,"""description""=>""Stationery, Gifts, Xerox, Prints, Bookbinding, Lamination, Toys""",19.1180591,72.9050079
6802082698,Pooja Trades,"""description""=>""HP World computer store""",19.1179675,72.9049623
6802082699,San Doitchi,"""description""=>""Burritos, Sandwiches, Teppanyaki, Salads and Coffee""",19.1177876,72.9049449
6802082700,Bueno Dry clean service,"""description""=>""Laundry""",19.1183901,72.9051383
6802082701,Rolly's Yoga studio,"""description""=>""Yoga Art, Prenatal Yoga, Postnatal Yoga""",19.1183195,72.9051038
6802082702,ICICI Prudential Mutual funds,"""description""=>""Mutual funds office""",19.1184471,72.9051708
6802082703,Paras Bookwallah,"""description""=>""Books Store and library""",19.1185083,72.9051926
6802082704,Selection Sports Centre,"""description""=>""Sports accessories shop""",19.1185491,72.9052188
6802082705,Kohinoor Sales Agency,"""description""=>""Firefox Cycle Partner<br>Cycle Shop""",19.1186084,72.9052406
6802082706,Maruti Air Couriers and Cargo,"""description""=>""Courier Services""",19.1187297,72.9053019
6802082707,Party Hunters,"""description""=>""One stop party shop""",19.1186803,72.9052805
6802082708,Veena World,"""description""=>""Tours and Travels Operators""",19.1187744,72.9053288
6802082709,Mahit Technologies,"""description""=>""Dell Authorized computer store""",19.1188377,72.9053512
6802082710,MCGM Parking Lot,"""description""=>""Pay and Park parking area""",19.1187728,72.9051118
6802082711,Mahananda Dairy Parlour,"""description""=>""Milk, icecream and snacks outlet""",19.1187262,72.9050907
6802082712,Jalvayu Vihar bus stop,"""description""=>""bus stop with benches""",19.1176213,72.9054521
6802123185,Ezone,"""amenity""=>""electronics""",19.1185153,72.9113218
6802123186,A1 Watch,"""amenity""=>""electronics_repair""",19.1195695,72.9117785
6802123187,Orra,"""amenity""=>""jeweller""",19.1190452,72.9114368
6802123188,SunDev Computers,"""amenity""=>""electronics_repair""",19.1191083,72.9115159
6802123189,New Starlite Optiks;Sheer Perfection Beauty Salon,"""amenity""=>""beauty"",""shop""=>""optician""",19.1191799,72.9120048
6802123190,Stop n Shop,"""amenity""=>""electronics""",19.1193303,72.9118452
6802123191,Shiv Shubham Jewellers,"""amenity""=>""jeweller""",19.1194643,72.9119759
6802123192,Navarang Optics,"""shop""=>""optician""",19.1194222,72.9119283
6802123193,New Abra Ka Dabra,"""amenity""=>""electronics""",19.1193864,72.9118955
6802123194,Beauti Art,"""amenity""=>""jeweller""",19.119503,72.9120356
6802123195,Abracadabra,"""amenity""=>""electronics""",19.1193683,72.9117459
6802123196,Jackpot,"""amenity""=>""clothes""",19.1191726,72.9113359
6802123197,Magic Gold Popular Gold,"""amenity""=>""jeweller""",19.1192372,72.9114502
6802123199,Gelleria Optics,"""shop""=>""optician""",19.1189565,72.911416
6802123200,Powai Opticians,"""healthcare""=>""optometrist""",19.1280194,72.9194586
6802123201,Bharat General Store,"""shop""=>""general""",19.1279567,72.9194013
6802123202,Jagdish Stores,"""shop""=>""supermarket""",19.127874,72.9197148
6802123203,Patel Digital Printers,"""shop""=>""copyshop""",19.127893,72.91957
6804290503,Kailash Steel Emporium,"""craft""=>""metal_construction""",19.1269313,72.9187596
6804290504,chicken wala,"""description""=>""fast food restaurant"",""industrial""=>""slaughterhouse"",""landuse""=>""industrial""",19.1267577,72.9187415
6804290505,unique homoeo pharmacy,"""amenity""=>""pharmacy"",""description""=>""medical store"",""dispensing""=>""yes"",""healthcare""=>""pharmacy""",19.1267112,72.9187525
6804290506,mom's kitchen,"""amenity""=>""fast_food"",""description""=>""fast food restaurant""",19.1266976,72.9187556
6804290507,"Mukteshwar Ashram,Powai","""description""=>""religious trust"",""office""=>""religion""",19.1266111,72.918952
6804290508,edukidz INTERNATIONAL,"""amenity""=>""prep_school"",""description""=>""daycare, pre school""",19.1263672,72.9187033
6804290509,accountant academy,"""amenity""=>""prep_school"",""description""=>""account tutorial""",19.1262072,72.918837
6804290510,Shabnam ladies tailor,"""description""=>""sticking and ironing"",""shop""=>""tailor""",19.1260564,72.9188571
6804290511,Ideal high-school,"""description""=>""High school"",""office""=>""educational_institution""",19.1258166,72.918885
6804290512,Rickshaw Stand,"""amenity""=>""taxi"",""description""=>""union""",19.1254007,72.918832
6804290514,"Shriram niwas, English speaking classes",,19.1254723,72.9190473
6804290515,Dhanvantari maternity and endoscopy centre,"""description""=>""hospital"",""healthcare""=>""yes""",19.1254932,72.9191472
6804290516,Beauty Passion,"""description""=>""beauty clinic and parlour"",""shop""=>""beauty""",19.1253478,72.9193581
6804290517,Axis bank atm,"""amenity""=>""atm"",""description""=>""ATM""",19.1252572,72.9193423
6804290518,"Oppo, vodafone, idea","""description""=>""sim card"",""shop""=>""mobile_phone""",19.1250101,72.919353
6804290519,Star Bag,"""description""=>""Bags, repairing and sale"",""shop""=>""bag""",19.1251311,72.9193215
6804290520,Harsha chemist and general store,"""description""=>""medical shop"",""shop""=>""chemist""",19.1254064,72.9191381
6804290521,Krishna emporium,"""description""=>""Clothes store"",""shop""=>""clothes""",19.1254327,72.9193007
6804290522,Charmi,"""description""=>""children's clothing"",""shop""=>""clothes""",19.1254631,72.9193855
6804290523,Sarsha co-op housing society,"""residential""=>""apartments""",19.1258043,72.9193614
6804290524,Shri Krishna niwas,"""description""=>""residential area"",""landuse""=>""residential"",""residential""=>""apartments""",19.125944,72.91929
6804290525,Surana Departmental,"""description""=>""gift shop and general store"",""shop""=>""gift""",19.1261286,72.9193329
6804290526,Raj computer academy,"""amenity""=>""prep_school"",""description""=>""computer trainers""",19.1261739,72.9193057
6804290527,Bhawani photoframes,"""description""=>""lamination, glass cutting, fibre & metal frames"",""shop""=>""frame""",19.1262706,72.9192943
6804290528,Shwet Castle,"""description""=>""residential area"",""residential""=>""apartments""",19.1263659,72.9192876
6804290529,Priyadarshini Appartments,"""description""=>""residential area"",""residential""=>""apartments""",19.1265499,72.9192625
6804290530,Dr. Jadhav's Dental clinic,"""amenity""=>""dentist"",""description""=>""implants, aesthetics"",""healthcare""=>""dentist""",19.1268376,72.9192672
6804290531,Dr. Rajesh Gandhi,"""description""=>""family physician, vaccination centre"",""healthcare""=>""hospice""",19.1268544,72.9192628
6804290532,Gautam Niwav,"""description""=>""Residential area"",""landuse""=>""residential"",""residential""=>""apartments""",19.1268784,72.9192598
6804290533,Bhella Cottage,"""description""=>""plot no 129, residential area"",""landuse""=>""residential"",""residential""=>""apartments""",19.1271838,72.9192263
6804290534,Shivshakti technologies,"""description""=>""Mobile and laptop service"",""shop""=>""mobile_phone""",19.1272142,72.9192233
6804290535,Kebab and Biryani Station,"""amenity""=>""fast_food"",""cuisine""=>""kebab"",""description""=>""non veg snacks""",19.1272199,72.9192179
6804290536,N K traders,"""description""=>""meat shop- chicken, mutton"",""industrial""=>""slaughterhouse"",""landuse""=>""industrial""",19.1272804,72.9192135
6804290537,Maddu Mess,"""amenity""=>""restaurant"",""description""=>""a little inside the lane""",19.1272826,72.9191817
6804290538,Mahalaxmi Jewelers,"""description""=>""Jewelry store"",""shop""=>""jewelry""",19.127308,72.9192216
6804290539,Kismat Laundry,"""description""=>""sarees, shirts laundry, rafoo"",""shop""=>""laundry""",19.1273219,72.9192189
6804290540,Bharti Jewelers,"""description""=>""gold and silver"",""shop""=>""jewelry""",19.127326,72.9192162
6804290541,Soni Electronics,"""craft""=>""electronics_repair"",""description""=>""Mobile and hardware""",19.1273406,72.9192089
6804290542,A one juice,"""amenity""=>""cafe"",""description""=>""Juice and Soda centre""",19.1273764,72.9192072
6804290543,Goodluck Properties,"""description""=>""Real estate agent"",""office""=>""estate_agent""",19.1273837,72.9192058
6804290544,Powai hair cutting salon,"""description""=>""men's salon"",""shop""=>""hairdresser""",19.1274109,72.9192048
6804290545,Welcome Optics,"""description""=>""glasses"",""shop""=>""optician""",19.1274423,72.9191985
6804290546,Azad Caterers;Vaibhavlakshmi,"""craft""=>""caterer"",""description""=>""Food service;mobile and repair shop""",19.1275056,72.9191954
6804290548,Mahavir Paan bidi stall,"""description""=>""Paan shop"",""shop""=>""tobacco""",19.1275445,72.9191995
6804290549,Fruit stall,,19.1291956,72.9191814
6810831555,Parabola Restaurant,"""amenity""=>""restaurant""",19.1185114,72.9116437
6810831556,Le Pain Quotidien,"""amenity""=>""cafe""",19.1185263,72.9115605
6810831557,Rodas - An Ecotel Hotel,"""amenity""=>""restaurant""",19.1185925,72.9116829
6810831558,Crafters - The Tap House,"""amenity""=>""pub"",""description""=>""Restaurant and Bar""",19.1185802,72.9113588
6810831559,Hoppipola,"""amenity""=>""bar"",""description""=>""Cafe, Restaurant and Bar, First Floor Galleria""",19.1190899,72.9112222
6810831560,The Beer Cafe,"""amenity""=>""bar"",""description""=>""First Floor Galleria""",19.1193834,72.9119533
6810831561,Rolls Mania,"""amenity""=>""fast_food"",""description""=>""Restaurant and Delivery, First Floor, Galleria""",19.1195029,72.911828
6810831562,Smokin Joe's Pizza,"""amenity""=>""fast_food"",""description""=>""Restaurant and Delivery, First Floor, Galleria""",19.1191422,72.9114777
6810831563,Little Punjab Restaurant,"""amenity""=>""restaurant"",""description""=>""First Floor Galleria""",19.1192914,72.9115669
6810831564,Kareem's,"""amenity""=>""fast_food"",""description""=>""Eatery on the first floor""",19.1192077,72.9114459
6810831565,Charpai - The Flavour,"""amenity""=>""restaurant"",""description""=>""Eatery on the first floor""",19.1194409,72.9114646
6810831566,Faasos,"""amenity""=>""fast_food"",""description""=>""Eatery on the first floor""",19.1194187,72.9114147
6810831567,Juicy Stuff,"""amenity""=>""restaurant"",""description""=>""Eatery on the first floor""",19.1193864,72.9113547
6810831568,China House,"""amenity""=>""restaurant"",""description""=>""Eatery on the first floor""",19.1193569,72.911298
6810831569,Paratha World Powai;kfc,"""addr:city""=>""mumbai"",""addr:district""=>""thane"",""addr:postcode""=>""400076"",""addr:street""=>""vihar road"",""amenity""=>""fast_food;cafe"",""cuisine""=>""burger"",""description""=>""Eatery on the first floor"",""opening_hours""=>""Mo-Su 09:00-22:00"",""phone""=>""080 4275 4444""",19.118578,72.9112514
6810831570,Dum Matka,"""amenity""=>""restaurant"",""description""=>""Indian Cuisine, Dum Biryani, Kebabs, First Floor""",19.1193249,72.9113651
6810831571,China Chilli,"""amenity""=>""restaurant"",""description""=>""Shop number 153, Galleria, First Floor""",19.1193544,72.9114127
6810831572,Hanglas - The Taste of Kolkata,"""amenity""=>""restaurant"",""description""=>""First Floor""",19.1193782,72.9114613
6810831573,Asian Wok,"""amenity""=>""restaurant"",""description""=>""Chinese, Thai, Pan Asian Restaurant, First Floor""",19.1194007,72.9114985
6810835996,Furtados Music,"""description""=>""Musical Equipment Outlet, First Floor"",""shop""=>""musical_instrument""",19.1191979,72.9119096
6810835997,Garima Cyber Cafe and Print,"""description""=>""First floor, Galleria"",""shop""=>""copyshop""",19.1192337,72.9115874
6810835998,Sweet Bengal,"""description""=>""Confectionery Store on the first floor"",""shop""=>""confectionery""",19.1191897,72.9115351
6881057817,Matoshri Valbai Mulji Shah - Arpan Blood Bank,"""addr:city""=>""Mumbai"",""addr:district""=>""MUMBAI"",""addr:full""=>""Aniraj Tower, Janta Market, L.B.S Marg, Bhandup (W), Mumbai"",""addr:postcode""=>""400078"",""addr:state""=>""Maharashtra"",""amenity""=>""blood_bank"",""contact:mobile""=>""9423696022"",""contact:phone""=>""02225951044; 02225941142"",""fax""=>""022 67417980"",""opening_hours""=>""24/7"",""operator:type""=>""ngo"",""website""=>""http://www.arpanbloodbank.org""",19.142609,72.9333776
6990613713,atta flour making shop,"""addr:city""=>""mumbai"",""addr:housenumber""=>""3"",""addr:postcode""=>""400042"",""addr:street""=>""achanak mitra mandal, ram nagar"",""shop""=>""bakery""",19.1359056,72.9392149
7043397403,S B Nursing Home and Icu,"""addr:district""=>""Mumbai"",""addr:full""=>""Lake Bloom - 16, 17, 18, Opposite Solaris Estate, L.T. Gate No.6, Tunga Gaon, Sakivihar Road, Powai"",""addr:postcode""=>""400072"",""addr:state""=>""Maharashtra"",""amenity""=>""hospital""",19.1242045,72.8906147
7043397404,Sri Sai Eye Care Centre,"""addr:district""=>""Mumbai"",""addr:full""=>""1st Floor, Paradise,Jain Mandir Road, I.I.T Market, Powai"",""addr:postcode""=>""400076"",""addr:state""=>""Maharashtra"",""amenity""=>""hospital""",19.1254925,72.9181845
7043842002,Dr.Bhatia's Ruby Hospital,"""addr:district""=>""Mumbai"",""addr:full""=>""1st Floor, Arunoday Tower, Sps Marg, Kokan Nagar"",""addr:postcode""=>""400078"",""addr:state""=>""Maharashtra"",""amenity""=>""hospital""",19.1457239,72.9293557
7046096970,I and Eye Dr Kolhes Eye Clinic,"""addr:district""=>""Mumbai"",""addr:full""=>""1st Floor, Kailas Complex L.B.S. Marg"",""addr:postcode""=>""400078"",""addr:state""=>""Maharashtra"",""amenity""=>""clinic""",19.1461995,72.9356709
7049156092,J. K. Child Health Care and Nicu,"""addr:district""=>""Mumbai"",""addr:full""=>""Shrenik Hospital, Dina Patil Estate, Station Road, Bhandup (W)"",""addr:postcode""=>""400078"",""addr:state""=>""Maharashtra"",""amenity""=>""hospital"",""healthcare""=>""hospital""",19.1449554,72.9347174
7051103930,Gaurav Maternity and Surgical Hospital,"""addr:district""=>""Mumbai"",""addr:full""=>""Arunoday Tower, C Wing, Ground Floor, Opp Kokan Nagar Bus Stop, Bhandup (W)"",""addr:postcode""=>""400078"",""addr:state""=>""Maharashtra"",""amenity""=>""hospital""",19.1456895,72.9292135
7051668008,Aniket Nursing Home,"""addr:district""=>""Mumbai"",""addr:full""=>""Kanjurmarg East"",""addr:postcode""=>""400042"",""addr:state""=>""Maharashtra"",""amenity""=>""clinic""",19.1304243,72.93483
7053694050,Aashirwad Nursing Home,"""addr:district""=>""Mumbai"",""addr:full""=>""A-3, New Green Apartment, Tilak Chowk, T.P.Road, Malad (W)"",""addr:postcode""=>""400064"",""addr:state""=>""Maharashtra"",""amenity""=>""clinic""",19.1442389,72.9308999
7055223581,Shaha Children Hospital,"""addr:district""=>""Mumbai"",""addr:full""=>""A 102/103, Wing Arunoday Tower,1st Floor,Kokan Nagar ,J.M.Road"",""addr:postcode""=>""400065"",""addr:state""=>""Maharashtra"",""amenity""=>""hospital""",19.1456572,72.9292417
